X,Y,SportsEquipmentID,Type,ServiceStatus,Ownership,Responsibility,Maintenance,LocationCertainty,InstallationCompany,OwnerType,ContractArea,InContract,Artwork,Construction,SurfaceFinish,SurveyDate,CommissionDate,DonorName,FallHeight,NumberOfAssets,SiteName,Photo,PhotographURL,AssetLongDescription,Comment,SAPInternalReference,IDSAssetUniqueID,LastEditDate
1571132.45,5182469.9137,12637,Skateboard Ramp,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Unknown,None,2008/05/30 00:00:00+00,2013/03/01 00:00:00+00,,,,PRK_0631 - St Albans Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080530/00377/R0019877.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080530/00377/R0019877.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080530/00377/R0019877.jpg,109m WSW of Centre of Park,plenty of graffiti...see all pics to 9885,IE000000000010062497,,2020/05/02 12:36:57+00
1572830.8525,5182280.276,12709,Cricket Net,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Unknown,Galvanised,2008/06/03 00:00:00+00,2008/06/03 00:00:00+00,,,,PRK_0671 - Richmond Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080603/00378/R0020497.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080603/00378/R0020497.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080603/00378/R0020497.jpg,160m N of Centre of Park,,IE000000000010057272,,2020/05/02 12:36:57+00
1572018.4715,5183514.6001,13494,Basketball Hoop,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Wood,Galvanised,2008/06/09 00:00:00+00,1998/12/31 00:00:00+00,,,,PRK_0663 - Macfarlane Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080609/00378/R0021029.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080609/00378/R0021029.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080609/00378/R0021029.jpg,199m SSW of Centre of Park,,IE000000000010049934,,2020/05/02 12:36:57+00
1572018.3159,5183539.8668,13495,Basketball Hoop,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Wood,Galvanised,2008/06/09 00:00:00+00,2008/06/09 00:00:00+00,,,,PRK_0663 - Macfarlane Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080609/00378/R0021030.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080609/00378/R0021030.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080609/00378/R0021030.jpg,175m SSW of Centre of Park,,IE000000000010050123,,2020/05/02 12:36:57+00
1568626.1043,5186276.7488,13576,Cricket Net,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Unknown,Galvanised,2008/06/09 00:00:00+00,2008/06/09 00:00:00+00,,,,PRK_2179 - Redwood Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080609/00378/R0021163.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080609/00378/R0021163.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080609/00378/R0021163.jpg,122m NW of Centre of Park,,IE000000000010056995,,2020/05/02 12:36:57+00
1563883.4065,5182692.7658,14428,Cricket Net,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Unknown,Unknown,2008/06/13 00:00:00+00,2008/06/13 00:00:00+00,,,,PRK_0213 - Westgrove Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080613/00378/R0021600.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080613/00378/R0021600.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080613/00378/R0021600.jpg,20m SW of Centre of Park,,IE000000000010067459,,2020/05/02 12:36:57+00
1563310.7019,5182459.1909,16027,Tennis Practise Wall,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Unknown,Painted,2008/06/20 00:00:00+00,2010/09/03 00:00:00+00,,,,PRK_0206 - Avonhead Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080620/00378/R0022278.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080620/00378/R0022278.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080620/00378/R0022278.jpg,234m ENE of Centre of Park,,IE000000000010047423,,2020/05/02 12:36:57+00
1563274.9904,5182435.3203,16071,Basketball Hoop,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Wood,Galvanised,2008/06/23 00:00:00+00,2008/06/23 00:00:00+00,,,,PRK_0206 - Avonhead Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080623/00378/R0022438.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080623/00378/R0022438.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080623/00378/R0022438.jpg,193m ENE of Centre of Park,,IE000000000010047369,,2020/05/02 12:36:57+00
1563183.6992,5182559.0289,16135,Softball Net,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Unknown,Galvanised,2008/06/26 00:00:00+00,2008/06/26 00:00:00+00,,,,PRK_0206 - Avonhead Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080626/00378/R0022689.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080626/00378/R0022689.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080626/00378/R0022689.jpg,195m NNE of Centre of Park,,IE000000000010047574,,2020/05/02 12:36:57+00
1563051.2379,5182462.2995,16140,Softball Net,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Unknown,Galvanised,2008/06/26 00:00:00+00,2008/06/26 00:00:00+00,,,,PRK_0206 - Avonhead Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080626/00378/R0022695.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080626/00378/R0022695.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080626/00378/R0022695.jpg,81m NNW of Centre of Park,,IE000000000010047342,,2020/05/02 12:36:57+00
1563652.6701,5181588.4953,16888,Basketball Hoop,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Wood,Painted,2008/07/02 00:00:00+00,2008/07/02 00:00:00+00,,,,PRK_0201 - Crosbie Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080702/00378/R0023113.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080702/00378/R0023113.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080702/00378/R0023113.jpg,100m SSE of Centre of Park,,IE000000000010027240,,2020/05/02 12:36:57+00
1563676.6996,5181578.5104,16889,Basketball Hoop,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Wood,Painted,2008/07/02 00:00:00+00,2008/07/02 00:00:00+00,,,,PRK_0201 - Crosbie Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080702/00378/R0023114.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080702/00378/R0023114.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080702/00378/R0023114.jpg,117m SSE of Centre of Park,,IE000000000010027091,,2020/05/02 12:36:57+00
1564706.5291,5175261.2803,17545,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Metal,Painted,2008/07/07 00:00:00+00,2008/07/07 00:00:00+00,,,,PRK_1619 - Scott Park Wigram,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080707/00377/R0025252.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080707/00377/R0025252.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080707/00377/R0025252.jpg,38m NE of Centre of Park,,IE000000000010059158,,2020/05/02 12:36:57+00
1564677.6761,5175198.0298,17547,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Metal,Painted,2008/07/07 00:00:00+00,2008/07/07 00:00:00+00,,,,PRK_1619 - Scott Park Wigram,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080707/00377/R0025255.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080707/00377/R0025255.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080707/00377/R0025255.jpg,38m S of Centre of Park,,IE000000000010059147,,2020/05/02 12:36:57+00
1564641.3925,5175216.925,17550,Basketball Hoop,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Wood,Powder Coated,2008/07/07 00:00:00+00,2008/07/07 00:00:00+00,,,,PRK_1619 - Scott Park Wigram,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080707/00377/R0025259.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080707/00377/R0025259.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080707/00377/R0025259.jpg,41m WSW of Centre of Park,,IE000000000010059151,,2020/05/02 12:36:57+00
1564231.9806,5175569.3869,17950,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Metal,Painted,2008/07/08 00:00:00+00,2008/07/08 00:00:00+00,,,,PRK_0489 - Westlake Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080708/00377/R0025522.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080708/00377/R0025522.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080708/00377/R0025522.jpg,317m SE of Centre of Park,,IE000000000010067708,,2020/05/02 12:36:57+00
1564220.3893,5175605.268,17951,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Metal,Painted,2008/07/08 00:00:00+00,2008/07/08 00:00:00+00,,,,PRK_0489 - Westlake Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080708/00377/R0025519.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080708/00377/R0025519.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080708/00377/R0025519.jpg,286m SE of Centre of Park,,IE000000000010067878,,2020/05/02 12:36:57+00
1564262.0601,5175674.8075,17953,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Metal,Painted,2008/07/08 00:00:00+00,2008/07/08 00:00:00+00,,,,PRK_0489 - Westlake Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080708/00377/R0025516.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080708/00377/R0025516.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080708/00377/R0025516.jpg,290m ESE of Centre of Park,,IE000000000010067778,,2020/05/02 12:36:57+00
1564151.3983,5175625.5002,17979,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Wood,Painted,2008/07/08 00:00:00+00,2008/07/08 00:00:00+00,,,,PRK_0489 - Westlake Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080708/00377/R0025512.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080708/00377/R0025512.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080708/00377/R0025512.jpg,219m SE of Centre of Park,,IE000000000010067780,,2020/05/02 12:36:57+00
1564180.3149,5175599.0706,17984,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Metal,Galvanised,2008/07/08 00:00:00+00,2008/07/08 00:00:00+00,,,,PRK_0489 - Westlake Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080708/00377/R0025520.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080708/00377/R0025520.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080708/00377/R0025520.jpg,258m SE of Centre of Park,,IE000000000010067811,,2020/05/02 12:36:57+00
1564198.7904,5175711.0119,17985,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Wood,Painted,2008/07/08 00:00:00+00,2008/07/08 00:00:00+00,,,,PRK_0489 - Westlake Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080708/00377/R0025514.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080708/00377/R0025514.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080708/00377/R0025514.jpg,219m ESE of Centre of Park,,IE000000000010067550,,2020/05/02 12:36:57+00
1565879.1446,5175126.9992,18681,Basketball Hoop,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Wood,Powder Coated,2008/07/14 00:00:00+00,2008/07/14 00:00:00+00,,,,PRK_2589 - Forgan Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080714/00377/R0026384.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080714/00377/R0026384.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080714/00377/R0026384.jpg,15m NNE of Centre of Park,,IE000000000010030619,,2020/05/02 12:36:57+00
1568058.3938,5175198.7349,19110,Basketball Hoop,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Wood,Powder Coated,2008/07/16 00:00:00+00,2002/07/01 00:00:00+00,,,,PRK_1984 - Francis Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080716/00377/R0026743.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080716/00377/R0026743.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080716/00377/R0026743.jpg,32m N of Centre of Park,,IE000000000010068054,,2020/05/02 12:36:57+00
1560414.9127,5178452.1622,20029,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Unknown,Eastern Contract Area,Yes,No,Wood,Galvanised,2008/07/25 00:00:00+00,2008/07/25 00:00:00+00,,,,PRK_1575 - Hornby Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080725/00377/R0027872.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080725/00377/R0027872.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080725/00377/R0027872.jpg,73m NW of Centre of Park,,IE000000000010046730,,2019/12/13 16:02:10+00
1560502.9517,5178470.0391,20044,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Unknown,Eastern Contract Area,Yes,No,Wood,Galvanised,2008/07/25 00:00:00+00,2008/07/25 00:00:00+00,,,,PRK_1575 - Hornby Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080725/00377/R0027867.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080725/00377/R0027867.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080725/00377/R0027867.jpg,72m NNE of Centre of Park,,IE000000000010046797,,2019/12/13 16:02:10+00
1568119.5373,5186011.6236,20496,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Wood,Painted,2008/05/07 00:00:00+00,2008/05/07 00:00:00+00,,,,PRK_0407 - Grampian Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080507/00377/R0016380.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080507/00377/R0016380.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080507/00377/R0016380.jpg,34m SSW of Centre of Park,,IE000000000010042454,,2020/05/02 12:36:57+00
1561318.5326,5178911.5619,20593,Goal posts,In Service,CCC,Park,Park,Survey Accurate,Unknown,Council,Eastern Contract Area,No,No,Steel,Painted,2019/07/10 00:00:00+00,2008/07/30 00:00:00+00,,2.9000001,,PRK_0770 - Denton Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190710/IMG_01907339/IMG_01907339.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190710/IMG_01907339/IMG_01907339.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190710/IMG_01907339/IMG_01907339.jpg,Revalidating existing vwSportsEquipment.20593,,IE000000000010070349,36,2021/06/22 07:51:48+00
1561224.8505,5178911.2615,20595,Goal posts,In Service,CCC,Park,Park,Survey Accurate,Unknown,Council,Eastern Contract Area,No,No,Steel,Painted,2019/07/10 00:00:00+00,2008/07/30 00:00:00+00,,2.9000001,,PRK_0770 - Denton Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190710/IMG_01907338/IMG_01907338.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190710/IMG_01907338/IMG_01907338.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190710/IMG_01907338/IMG_01907338.jpg,Revalidating Existing vwSportsEquipment.20595,,IE000000000010070314,35,2021/06/22 07:51:42+00
1561140.8921,5178877.9347,20614,Cricket Net,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Metal,Galvanised,2008/07/30 00:00:00+00,2003/04/15 00:00:00+00,,,,PRK_0770 - Denton Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080730/00378/R0025749.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080730/00378/R0025749.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080730/00378/R0025749.jpg,115m WNW of Centre of Park,,IE000000000010070284,,2020/05/02 12:36:57+00
1565333.2841,5174818.762,20832,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Metal,Painted,2008/08/04 00:00:00+00,2008/08/04 00:00:00+00,,,,PRK_1691 - Halswell Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080804/00377/R0029012.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080804/00377/R0029012.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080804/00377/R0029012.jpg,163m WNW of Centre of Park,,IE000000000010127185,,2020/05/02 12:36:57+00
1565282.3306,5174903.447,20851,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Metal,Painted,2008/08/04 00:00:00+00,2008/08/04 00:00:00+00,,,,PRK_1691 - Halswell Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080804/00377/R0029013.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080804/00377/R0029013.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080804/00377/R0029013.jpg,247m NW of Centre of Park,,IE000000000010127259,,2020/05/02 12:36:57+00
1565107.6011,5174816.6636,21025,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Metal,Painted,2008/08/04 00:00:00+00,2008/08/04 00:00:00+00,,,,PRK_1691 - Halswell Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080804/00377/R0029065.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080804/00377/R0029065.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080804/00377/R0029065.jpg,383m W of Centre of Park,,IE000000000010127495,,2020/05/02 12:36:57+00
1565147.3348,5174900.903,21117,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Metal,Painted,2008/08/04 00:00:00+00,2008/08/04 00:00:00+00,,,,PRK_1691 - Halswell Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080804/00377/R0029077.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080804/00377/R0029077.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080804/00377/R0029077.jpg,366m WNW of Centre of Park,,IE000000000010127479,,2020/05/02 12:36:57+00
